compressor_library,compressor_codec,compressor_version,compressor_flags,compression_speed,decompression_speed,original_size,compressed_size,compression_ratio,dataset
lzo,lzo1c,2.09,-4,436.78,1115.97,174449,36979,21.2,monitorware/access_log
lzo,lzo1c,2.09,-5,441.61,1116,174449,36620,20.99,monitorware/access_log
lzo,lzo1c,2.09,-6,421.42,1116.86,174449,36272,20.79,monitorware/access_log
lzo,lzo1c,2.09,-7,333.97,1118.9,174449,36690,21.03,monitorware/access_log
lzo,lzo1c,2.09,-8,311.78,1132.33,174449,36039,20.66,monitorware/access_log
lzo,lzo1c,2.09,-9,239.24,1165.56,174449,34547,19.8,monitorware/access_log
lzo,lzo1c,2.09,-99,195.37,1234.02,174449,32341,18.54,monitorware/access_log
lzo,lzo1c,2.09,-999,52.42,1383.86,174449,29203,16.74,monitorware/access_log
lzo,lzo1f,2.09,-1,516.52,1105.61,174449,38560,22.1,monitorware/access_log
lzo,lzo1f,2.09,-999,49.74,1287.1,174449,29361,16.83,monitorware/access_log
lzo,lzo1x,2.09,-1,866.35,1059.82,174449,38552,22.1,monitorware/access_log
lzo,lzo1x,2.09,-11,881.68,1043.52,174449,40138,23.01,monitorware/access_log
lzo,lzo1x,2.09,-12,884.76,1047.53,174449,39256,22.5,monitorware/access_log
lzo,lzo1x,2.09,-15,882.43,1050.39,174449,38802,22.24,monitorware/access_log
lzo,lzo1x,2.09,-999,15.63,1327.37,174449,26598,15.25,monitorware/access_log
lzo,lzo1y,2.09,-1,868.23,1039.98,174449,38486,22.06,monitorware/access_log
lzo,lzo1y,2.09,-999,15.49,1321.65,174449,26670,15.29,monitorware/access_log
lzo,lzo1z,2.09,-999,15.49,1330.68,174449,26611,15.25,monitorware/access_log
lzo,lzo2a,2.09,-999,55.79,860.87,174449,30647,17.57,monitorware/access_log
lzrw,lzrw,15-Jul-1991,-1,457.38,762.04,174449,53197,30.49,monitorware/access_log
lzrw,lzrw,15-Jul-1991,-2,479.85,861.52,174449,50750,29.09,monitorware/access_log
lzrw,lzrw,15-Jul-1991,-3,495.88,913.51,174449,42224,24.2,monitorware/access_log
lzrw,lzrw,15-Jul-1991,-4,527.49,838.1,174449,40389,23.15,monitorware/access_log
lzrw,lzrw,15-Jul-1991,-5,218.25,966.82,174449,36261,20.79,monitorware/access_log
lzvn,lzvn,2017-03-08,,77.06,1608.37,174449,30434,17.45,monitorware/access_log
quicklz,quicklz,1.5.0,-1,682.2,1148.4,174449,31867,18.27,monitorware/access_log
quicklz,quicklz,1.5.0,-2,402.11,1276.05,174449,28859,16.54,monitorware/access_log
quicklz,quicklz,1.5.0,-3,105.39,1591.27,174449,28530,16.35,monitorware/access_log
shrinker,shrinker,0.1,,648.71,1947.65,174449,34709,19.9,monitorware/access_log
slz,slz_deflate,1.0.0,-1,542.58,616.79,174449,36510,20.93,monitorware/access_log
slz,slz_deflate,1.0.0,-2,534.47,633.3,174449,34193,19.6,monitorware/access_log
slz,slz_deflate,1.0.0,-3,525.61,636.49,174449,33728,19.33,monitorware/access_log
slz,slz_gzip,1.0.0,-1,438.72,514.89,174449,36516,20.93,monitorware/access_log
slz,slz_gzip,1.0.0,-2,433.78,525.55,174449,34199,19.6,monitorware/access_log
slz,slz_gzip,1.0.0,-3,427.46,528,174449,33734,19.34,monitorware/access_log
slz,slz_zlib,1.0.0,-1,384.21,421.05,174449,36528,20.94,monitorware/access_log
slz,slz_zlib,1.0.0,-2,379.91,428.44,174449,34211,19.61,monitorware/access_log
slz,slz_zlib,1.0.0,-3,375.38,429.92,174449,33746,19.34,monitorware/access_log
snappy,snappy,1.1.4,,689.18,2158.17,174449,37563,21.53,monitorware/access_log
wflz,wflz,2015-09-16,,392.1,1522.59,174449,40919,23.46,monitorware/access_log
xpack,xpack,2016-06-02,-1,232.85,1063.05,174449,25598,14.67,monitorware/access_log
xpack,xpack,2016-06-02,-2,207.69,1077.74,174449,24442,14.01,monitorware/access_log
xpack,xpack,2016-06-02,-3,188.96,1183.87,174449,22973,13.17,monitorware/access_log
xpack,xpack,2016-06-02,-4,174.96,1095.97,174449,23055,13.22,monitorware/access_log
xpack,xpack,2016-06-02,-5,147.93,1228.44,174449,21523,12.34,monitorware/access_log
xpack,xpack,2016-06-02,-6,107.71,1244.97,174449,20493,11.75,monitorware/access_log
xpack,xpack,2016-06-02,-7,81.42,1269.5,174449,20189,11.57,monitorware/access_log
xpack,xpack,2016-06-02,-8,62.68,1282.81,174449,20005,11.47,monitorware/access_log
xpack,xpack,2016-06-02,-9,48.83,1292.62,174449,19873,11.39,monitorware/access_log
xz,xz,5.2.3,-0,46.98,145.08,174449,21274,12.19,monitorware/access_log
xz,xz,5.2.3,-1,41.4,154.25,174449,20274,11.62,monitorware/access_log
xz,xz,5.2.3,-2,34.82,159.79,174449,19647,11.26,monitorware/access_log
xz,xz,5.2.3,-3,28.5,162.07,174449,19409,11.13,monitorware/access_log
xz,xz,5.2.3,-4,13.83,152.83,174449,20207,11.58,monitorware/access_log
xz,xz,5.2.3,-5,8.77,158.52,174449,18543,10.63,monitorware/access_log
xz,xz,5.2.3,-6,5.09,163.93,174449,16994,9.74,monitorware/access_log
xz,xz,5.2.3,-7,3.63,163.92,174449,16994,9.74,monitorware/access_log
xz,xz,5.2.3,-8,3.46,163.89,174449,16994,9.74,monitorware/access_log
xz,xz,5.2.3,-9,3.46,155.84,174449,16994,9.74,monitorware/access_log
zlib,zlib,1.2.11,-1,185.25,518.43,174449,28455,16.31,monitorware/access_log
zlib,zlib,1.2.11,-2,178.89,541,174449,27091,15.53,monitorware/access_log
zlib,zlib,1.2.11,-3,160.44,557.91,174449,26028,14.92,monitorware/access_log
zlib,zlib,1.2.11,-4,116.19,565.23,174449,24333,13.95,monitorware/access_log
zlib,zlib,1.2.11,-5,96.92,588.92,174449,22803,13.07,monitorware/access_log
zlib,zlib,1.2.11,-6,73.72,601.5,174449,22256,12.76,monitorware/access_log
zlib,zlib,1.2.11,-7,60.87,603.54,174449,21823,12.51,monitorware/access_log
zlib,zlib,1.2.11,-8,36.13,613.22,174449,21170,12.14,monitorware/access_log
zlib,zlib,1.2.11,-9,35.26,612.8,174449,21168,12.13,monitorware/access_log
zstd,zstd,1.3.4,-1,470.52,1121.75,174449,24254,13.9,monitorware/access_log
zstd,zstd,1.3.4,-2,410.66,1096.78,174449,23933,13.72,monitorware/access_log
zstd,zstd,1.3.4,-3,417.11,1095.92,174449,23982,13.75,monitorware/access_log
zstd,zstd,1.3.4,-4,231.97,1104.56,174449,23295,13.35,monitorware/access_log
zstd,zstd,1.3.4,-5,185.27,1179.15,174449,21608,12.39,monitorware/access_log
zstd,zstd,1.3.4,-6,145.31,1281.3,174449,20751,11.9,monitorware/access_log
zstd,zstd,1.3.4,-7,115.95,1281.53,174449,20445,11.72,monitorware/access_log
zstd,zstd,1.3.4,-8,90.43,1339.4,174449,19861,11.38,monitorware/access_log
zstd,zstd,1.3.4,-9,70.55,1370.53,174449,19627,11.25,monitorware/access_log
zstd,zstd,1.3.4,-10,53.66,1391.8,174449,19459,11.15,monitorware/access_log
zstd,zstd,1.3.4,-11,53.18,1392.64,174449,19440,11.14,monitorware/access_log
zstd,zstd,1.3.4,-12,32.72,1423.04,174449,19076,10.94,monitorware/access_log
zstd,zstd,1.3.4,-13,22.95,1430.44,174449,19032,10.91,monitorware/access_log
zstd,zstd,1.3.4,-14,13.35,1330.11,174449,20216,11.59,monitorware/access_log
zstd,zstd,1.3.4,-15,12.68,1277.7,174449,20546,11.78,monitorware/access_log
zstd,zstd,1.3.4,-16,9.74,1349.15,174449,19558,11.21,monitorware/access_log
zstd,zstd,1.3.4,-17,6.48,1416.89,174449,18400,10.55,monitorware/access_log
zstd,zstd,1.3.4,-18,5.87,1432.08,174449,18208,10.44,monitorware/access_log
zstd,zstd,1.3.4,-19,5.88,1431.08,174449,18207,10.44,monitorware/access_log
zstd,zstd,1.3.4,-20,3.86,1452.8,174449,18121,10.39,monitorware/access_log
zstd,zstd,1.3.4,-21,3.88,1451.03,174449,18121,10.39,monitorware/access_log
zstd,zstd,1.3.4,-22,3.88,1451.83,174449,18121,10.39,monitorware/access_log
zstd_fast,zstd_fast,1.3.4,--5,588.07,1273.93,174449,35493,20.35,monitorware/access_log
zstd_fast,zstd_fast,1.3.4,--4,581.47,1270.85,174449,33733,19.34,monitorware/access_log
zstd_fast,zstd_fast,1.3.4,--3,563.11,1266.23,174449,31376,17.99,monitorware/access_log
zstd_fast,zstd_fast,1.3.4,--2,528.5,1234.49,174449,30714,17.61,monitorware/access_log
zstd_fast,zstd_fast,1.3.4,--1,488.08,1203.18,174449,28113,16.12,monitorware/access_log
brotli,brotli,1.0.7,-0,933.47,1143.19,35735,4075,11.4,monitorware/cron
brotli,brotli,1.0.7,-1,824.37,1219.58,35735,3039,8.5,monitorware/cron
brotli,brotli,1.0.7,-2,282.16,1443.49,35735,2828,7.91,monitorware/cron
brotli,brotli,1.0.7,-3,224.26,1550.93,35735,2695,7.54,monitorware/cron
brotli,brotli,1.0.7,-4,168.61,1613.61,35735,2594,7.26,monitorware/cron
brotli,brotli,1.0.7,-5,99.82,1651.87,35735,2327,6.51,monitorware/cron
brotli,brotli,1.0.7,-6,87.82,1658.08,35735,2315,6.48,monitorware/cron
brotli,brotli,1.0.7,-7,66.36,1653.02,35735,2310,6.46,monitorware/cron
brotli,brotli,1.0.7,-8,55.72,1662.02,35735,2310,6.46,monitorware/cron
brotli,brotli,1.0.7,-9,45.8,1662.87,35735,2306,6.45,monitorware/cron
brotli,brotli,1.0.7,-10,2.47,1303.01,35735,2026,5.67,monitorware/cron
brotli,brotli,1.0.7,-11,0.75,1284.42,35735,1869,5.23,monitorware/cron
crush,crush,1.0,-0,4.75,1133.8,35735,3677,10.29,monitorware/cron
crush,crush,1.0,-1,4.65,1223.76,35735,3507,9.81,monitorware/cron
crush,crush,1.0,-2,3.94,1353.09,35735,3388,9.48,monitorware/cron
csc,csc,2016-10-13,-1,53.45,216.71,35735,2576,7.21,monitorware/cron
csc,csc,2016-10-13,-2,38.09,220.87,35735,2579,7.22,monitorware/cron
csc,csc,2016-10-13,-3,49.27,214.19,35735,2636,7.38,monitorware/cron
csc,csc,2016-10-13,-4,15.06,222.28,35735,2552,7.14,monitorware/cron
csc,csc,2016-10-13,-5,9.4,236.26,35735,2422,6.78,monitorware/cron
density,density,0.14.2,-1,1389.71,1523.69,35735,20825,58.28,monitorware/cron
density,density,0.14.2,-2,876.61,840.45,35735,9467,26.49,monitorware/cron
density,density,0.14.2,-3,304.51,285.53,35735,7267,20.34,monitorware/cron
fastlz,fastlz,0.1,-1,916.38,1995.81,35735,4679,13.09,monitorware/cron
fastlz,fastlz,0.1,-2,974.69,1907.6,35735,4695,13.14,monitorware/cron
gipfeli,gipfeli,2016-07-13,,1114.63,1723,35735,4860,13.6,monitorware/cron
lz4,lz4,1.8.3,,2361.71,5466.57,35735,5331,14.92,monitorware/cron
lz4fast,lz4fast,1.8.3,-10,2440.25,5666.83,35735,5855,16.38,monitorware/cron
lz4fast,lz4fast,1.8.3,-20,2428.14,5673.12,35735,6497,18.18,monitorware/cron
lz4fast,lz4fast,1.8.3,-30,2440.92,5797.37,35735,7302,20.43,monitorware/cron
lz4fast,lz4fast,1.8.3,-40,2471.13,5970.76,35735,8292,23.2,monitorware/cron
lz4fast,lz4fast,1.8.3,-50,2424.68,6140.03,35735,9411,26.34,monitorware/cron
lz4fast,lz4fast,1.8.3,-60,2508.42,6308.03,35735,10658,29.83,monitorware/cron
lz4fast,lz4fast,1.8.3,-70,2930.78,6666.98,35735,14187,39.7,monitorware/cron
lz4fast,lz4fast,1.8.3,-80,3038.95,6835.31,35735,15168,42.45,monitorware/cron
lz4fast,lz4fast,1.8.3,-90,3306.96,6969.96,35735,16708,46.76,monitorware/cron
lz4hc,lz4hc,1.8.3,-1,295.87,6208.3,35735,4164,11.65,monitorware/cron
lz4hc,lz4hc,1.8.3,-2,296.3,6178.25,35735,4164,11.65,monitorware/cron
lz4hc,lz4hc,1.8.3,-3,255.81,6223.44,35735,4132,11.56,monitorware/cron
lz4hc,lz4hc,1.8.3,-4,213.62,6176.11,35735,4130,11.56,monitorware/cron
lz4hc,lz4hc,1.8.3,-5,174.14,6247.38,35735,4123,11.54,monitorware/cron
lz4hc,lz4hc,1.8.3,-6,144.54,6238.65,35735,4126,11.55,monitorware/cron
lz4hc,lz4hc,1.8.3,-7,132.2,6215.86,35735,4126,11.55,monitorware/cron
lz4hc,lz4hc,1.8.3,-8,121.84,6235.39,35735,4126,11.55,monitorware/cron
lz4hc,lz4hc,1.8.3,-9,113.42,6224.53,35735,4126,11.55,monitorware/cron
lz4hc,lz4hc,1.8.3,-10,51.6,6081.52,35735,4103,11.48,monitorware/cron
lz4hc,lz4hc,1.8.3,-11,24.41,6298.03,35735,3954,11.06,monitorware/cron
lz4hc,lz4hc,1.8.3,-12,24.69,6304.69,35735,3954,11.06,monitorware/cron
lz4hc,lz4hc,1.8.3,-1,296.56,6156.96,35735,4164,11.65,monitorware/cron
lz4hc,lz4hc,1.8.3,-2,296.17,6150.6,35735,4164,11.65,monitorware/cron
lz4hc,lz4hc,1.8.3,-3,255.65,6211.54,35735,4132,11.56,monitorware/cron
lz4hc,lz4hc,1.8.3,-4,213.69,6135.82,35735,4130,11.56,monitorware/cron
lz4hc,lz4hc,1.8.3,-5,174.03,6268.2,35735,4123,11.54,monitorware/cron
lz4hc,lz4hc,1.8.3,-6,144.53,6250.66,35735,4126,11.55,monitorware/cron
lz4hc,lz4hc,1.8.3,-7,132.15,6221.27,35735,4126,11.55,monitorware/cron
lz4hc,lz4hc,1.8.3,-8,121.7,6228.87,35735,4126,11.55,monitorware/cron
lz4hc,lz4hc,1.8.3,-9,113.36,6229.95,35735,4126,11.55,monitorware/cron
lz4hc,lz4hc,1.8.3,-10,51.61,6089.81,35735,4103,11.48,monitorware/cron
lz4hc,lz4hc,1.8.3,-11,24.44,6296.92,35735,3954,11.06,monitorware/cron
lz4hc,lz4hc,1.8.3,-12,24.53,6308.03,35735,3954,11.06,monitorware/cron
lzf,lzf,3.6,-0,930.55,2601.56,35735,4760,13.32,monitorware/cron
lzf,lzf,3.6,-1,873.4,2581.08,35735,4645,13,monitorware/cron
lzfse,lzfse,2017-03-08,,87.39,1817.93,35735,2991,8.37,monitorware/cron
lzg,lzg,1.0.8,-1,30.07,1650.96,35735,4934,13.81,monitorware/cron
lzg,lzg,1.0.8,-2,28.58,1719.52,35735,4732,13.24,monitorware/cron
lzg,lzg,1.0.8,-3,27.35,1741.98,35735,4605,12.89,monitorware/cron
lzg,lzg,1.0.8,-4,25.83,1740.11,35735,4568,12.78,monitorware/cron
lzg,lzg,1.0.8,-5,24.82,1743.94,35735,4555,12.75,monitorware/cron
lzg,lzg,1.0.8,-6,24.29,1744.45,35735,4555,12.75,monitorware/cron
lzg,lzg,1.0.8,-7,21.81,1745.73,35735,4555,12.75,monitorware/cron
lzg,lzg,1.0.8,-8,20.31,1751.97,35735,4555,12.75,monitorware/cron
lzg,lzg,1.0.8,-9,18.93,1741.64,35735,4555,12.75,monitorware/cron
lzham,lzham,1.0,-d26,15.32,213.98,35735,2883,8.07,monitorware/cron
lzham,lzham,1.0,-d26,7.61,218.41,35735,2728,7.63,monitorware/cron
lzham,lzham,1.0,-d26,7.03,219.71,35735,2622,7.34,monitorware/cron
lzham,lzham,1.0,-d26,6.15,220.27,35735,2619,7.33,monitorware/cron
lzham,lzham,1.0,-d26,4.62,223.29,35735,2652,7.42,monitorware/cron
lzjb,lzjb,2010,,723.29,1068.53,35735,6538,18.3,monitorware/cron
lzlib,lzlib,1.8,-0,22.34,162.21,35735,2481,6.94,monitorware/cron
lzlib,lzlib,1.8,-1,33.09,153.61,35735,2741,7.67,monitorware/cron
lzlib,lzlib,1.8,-2,31.61,159.79,35735,2604,7.29,monitorware/cron
lzlib,lzlib,1.8,-3,29.6,162.03,35735,2490,6.97,monitorware/cron
lzlib,lzlib,1.8,-4,25.94,162.7,35735,2482,6.95,monitorware/cron
lzlib,lzlib,1.8,-5,16.88,164.16,35735,2423,6.78,monitorware/cron
lzlib,lzlib,1.8,-6,9.35,171.27,35735,2215,6.2,monitorware/cron
lzlib,lzlib,1.8,-7,3.99,174.9,35735,2061,5.77,monitorware/cron
lzlib,lzlib,1.8,-8,3.06,182.81,35735,1858,5.2,monitorware/cron
lzlib,lzlib,1.8,-9,2.99,182.69,35735,1858,5.2,monitorware/cron
lzma,lzma,16.04,-0,75.81,279.46,35735,2252,6.3,monitorware/cron
lzma,lzma,16.04,-1,75.43,280.4,35735,2266,6.34,monitorware/cron
lzma,lzma,16.04,-2,74.27,280.51,35735,2266,6.34,monitorware/cron
lzma,lzma,16.04,-3,67.72,280.66,35735,2266,6.34,monitorware/cron
lzma,lzma,16.04,-4,44.17,280.39,35735,2266,6.34,monitorware/cron
lzma,lzma,16.04,-5,2.06,283.86,35735,2193,6.14,monitorware/cron
lzma,lzma,16.04,-6,1.14,284.38,35735,2193,6.14,monitorware/cron
lzma,lzma,16.04,-7,1.04,268.93,35735,2249,6.29,monitorware/cron
lzma,lzma,16.04,-8,1.04,268.72,35735,2249,6.29,monitorware/cron
lzma,lzma,16.04,-9,1.04,269.06,35735,2249,6.29,monitorware/cron
lzmat,lzmat,1.01,,137.06,707.55,35735,3894,10.9,monitorware/cron
lzo,lzo1,2.09,-1,1089.02,2135.09,35735,4820,13.49,monitorware/cron
lzo,lzo1,2.09,-99,253.17,2400.74,35735,4213,11.79,monitorware/cron
lzo,lzo1a,2.09,-1,1077.69,2074.36,35735,4819,13.49,monitorware/cron
lzo,lzo1a,2.09,-99,252.05,2154.92,35735,4213,11.79,monitorware/cron
lzo,lzo1b,2.09,-1,943.03,3581.38,35735,5066,14.18,monitorware/cron
lzo,lzo1b,2.09,-2,962.53,3616.54,35735,5027,14.07,monitorware/cron
lzo,lzo1b,2.09,-3,883.85,3652.02,35735,5003,14,monitorware/cron
lzo,lzo1b,2.09,-4,932.06,3636.04,35735,4943,13.83,monitorware/cron
lzo,lzo1b,2.09,-5,952.37,3684.02,35735,4904,13.72,monitorware/cron
lzo,lzo1b,2.09,-6,861.71,3679.09,35735,4824,13.5,monitorware/cron
lzo,lzo1b,2.09,-7,842.39,3745.41,35735,4759,13.32,monitorware/cron
lzo,lzo1b,2.09,-8,711.55,3741.49,35735,4803,13.44,monitorware/cron
lzo,lzo1b,2.09,-9,372.63,3885.51,35735,4454,12.46,monitorware/cron
lzo,lzo1b,2.09,-99,291.96,3889.31,35735,4178,11.69,monitorware/cron
lzo,lzo1b,2.09,-999,77.59,3962.19,35735,4016,11.24,monitorware/cron
lzo,lzo1c,2.09,-1,1072.06,3440.36,35735,4850,13.57,monitorware/cron
lzo,lzo1c,2.09,-2,946.77,3520.69,35735,4800,13.43,monitorware/cron
lzo,lzo1c,2.09,-3,975.49,3531.82,35735,4777,13.37,monitorware/cron
lzo,lzo1c,2.09,-4,948.43,3357.61,35735,4738,13.26,monitorware/cron
lzo,lzo1c,2.09,-5,1000.95,3354.77,35735,4694,13.14,monitorware/cron
lzo,lzo1c,2.09,-6,898.34,3409.18,35735,4647,13,monitorware/cron
lzo,lzo1c,2.09,-7,738.27,3443.67,35735,4584,12.83,monitorware/cron
lzo,lzo1c,2.09,-8,721.96,3484.98,35735,4535,12.69,monitorware/cron
lzo,lzo1c,2.09,-9,371.29,3573.5,35735,4301,12.04,monitorware/cron
lzo,lzo1c,2.09,-99,308.9,3626.08,35735,4052,11.34,monitorware/cron
lzo,lzo1c,2.09,-999,52.2,3955.61,35735,3824,10.7,monitorware/cron
lzo,lzo1f,2.09,-1,1009.81,3573.5,35735,4922,13.77,monitorware/cron
lzo,lzo1f,2.09,-999,52.58,4020.14,35735,3797,10.63,monitorware/cron
lzo,lzo1x,2.09,-1,2343.59,3573.5,35735,4893,13.69,monitorware/cron
lzo,lzo1x,2.09,-11,2445.09,3630.5,35735,4937,13.82,monitorware/cron
lzo,lzo1x,2.09,-12,2421.4,3573.5,35735,4927,13.79,monitorware/cron
lzo,lzo1x,2.09,-15,2391.26,3573.5,35735,4878,13.65,monitorware/cron
lzo,lzo1x,2.09,-999,23.46,4620.51,35735,3763,10.53,monitorware/cron
lzo,lzo1y,2.09,-1,2348.05,3639.74,35735,4910,13.74,monitorware/cron
lzo,lzo1y,2.09,-999,23.13,4673.07,35735,3755,10.51,monitorware/cron
lzo,lzo1z,2.09,-999,23.18,5024.61,35735,3762,10.53,monitorware/cron
lzo,lzo2a,2.09,-999,63.11,2719.14,35735,3676,10.29,monitorware/cron
lzrw,lzrw,15-Jul-1991,-1,963.26,1073.16,35735,7820,21.88,monitorware/cron
lzrw,lzrw,15-Jul-1991,-2,1090.75,1472.58,35735,7111,19.9,monitorware/cron
lzrw,lzrw,15-Jul-1991,-3,1098.66,1383.95,35735,6615,18.51,monitorware/cron
lzrw,lzrw,15-Jul-1991,-4,950.96,1211.36,35735,6618,18.52,monitorware/cron
lzrw,lzrw,15-Jul-1991,-5,247.59,1443.08,35735,5976,16.72,monitorware/cron
lzvn,lzvn,2017-03-08,,101.29,3796.75,35735,4086,11.43,monitorware/cron
quicklz,quicklz,1.5.0,-1,742.56,2055.39,35735,4570,12.79,monitorware/cron
quicklz,quicklz,1.5.0,-2,547.55,2036.76,35735,4165,11.66,monitorware/cron
quicklz,quicklz,1.5.0,-3,143.85,2646.84,35735,4055,11.35,monitorware/cron
shrinker,shrinker,0.1,,2105.03,4254.17,35735,5113,14.31,monitorware/cron
slz,slz_deflate,1.0.0,-1,1576.17,1203.77,35735,4532,12.68,monitorware/cron
slz,slz_deflate,1.0.0,-2,1762.17,1231.26,35735,4363,12.21,monitorware/cron
slz,slz_deflate,1.0.0,-3,1762.43,1227.75,35735,4363,12.21,monitorware/cron
slz,slz_gzip,1.0.0,-1,923.74,866.83,35735,4538,12.7,monitorware/cron
slz,slz_gzip,1.0.0,-2,985.14,878.1,35735,4369,12.23,monitorware/cron
slz,slz_gzip,1.0.0,-3,988.22,877.97,35735,4369,12.23,monitorware/cron
slz,slz_zlib,1.0.0,-1,715.32,629.36,35735,4550,12.73,monitorware/cron
slz,slz_zlib,1.0.0,-2,753.11,636.76,35735,4381,12.26,monitorware/cron
slz,slz_zlib,1.0.0,-3,751.57,636.02,35735,4381,12.26,monitorware/cron
snappy,snappy,1.1.4,,1830.31,3731.34,35735,5057,14.15,monitorware/cron
wflz,wflz,2015-09-16,,198.81,5048.74,35735,5818,16.28,monitorware/cron
xpack,xpack,2016-06-02,-1,244.53,1125.9,35735,4286,11.99,monitorware/cron
xpack,xpack,2016-06-02,-2,276.84,1677.46,35735,3025,8.47,monitorware/cron
xpack,xpack,2016-06-02,-3,274.25,1675.58,35735,3007,8.41,monitorware/cron
xpack,xpack,2016-06-02,-4,247.13,1777.24,35735,2830,7.92,monitorware/cron
xpack,xpack,2016-06-02,-5,208.51,2043.99,35735,2690,7.53,monitorware/cron
xpack,xpack,2016-06-02,-6,190.98,2168.91,35735,2479,6.94,monitorware/cron
xpack,xpack,2016-06-02,-7,127.47,2199.62,35735,2406,6.73,monitorware/cron
xpack,xpack,2016-06-02,-8,104.72,2206.68,35735,2396,6.7,monitorware/cron
xpack,xpack,2016-06-02,-9,82.51,2201.79,35735,2396,6.7,monitorware/cron
xz,xz,5.2.3,-0,73.9,295.97,35735,2268,6.35,monitorware/cron
xz,xz,5.2.3,-1,59.19,301.45,35735,2225,6.23,monitorware/cron
xz,xz,5.2.3,-2,46.58,303.77,35735,2195,6.14,monitorware/cron
xz,xz,5.2.3,-3,32.6,305.23,35735,2192,6.13,monitorware/cron
xz,xz,5.2.3,-4,23.76,275.23,35735,2468,6.91,monitorware/cron
xz,xz,5.2.3,-5,8.99,300.76,35735,2207,6.18,monitorware/cron
xz,xz,5.2.3,-6,5.49,284.62,35735,2264,6.34,monitorware/cron
xz,xz,5.2.3,-7,4.47,284.32,35735,2264,6.34,monitorware/cron
xz,xz,5.2.3,-8,4.39,284.57,35735,2264,6.34,monitorware/cron
xz,xz,5.2.3,-9,4.39,248.92,35735,2264,6.34,monitorware/cron
zlib,zlib,1.2.11,-1,392.05,863.12,35735,3378,9.45,monitorware/cron
zlib,zlib,1.2.11,-2,385.55,868.98,35735,3335,9.33,monitorware/cron
zlib,zlib,1.2.11,-3,312.93,907.44,35735,3113,8.71,monitorware/cron
zlib,zlib,1.2.11,-4,196.36,913.7,35735,3004,8.41,monitorware/cron
zlib,zlib,1.2.11,-5,169.41,963.1,35735,2761,7.73,monitorware/cron
zlib,zlib,1.2.11,-6,131.46,960.95,35735,2746,7.68,monitorware/cron
zlib,zlib,1.2.11,-7,109.93,982.86,35735,2625,7.35,monitorware/cron
zlib,zlib,1.2.11,-8,39.54,975.86,35735,2560,7.16,monitorware/cron
zlib,zlib,1.2.11,-9,36.7,977.7,35735,2560,7.16,monitorware/cron
zstd,zstd,1.3.4,-1,959.07,1562.8,35735,2933,8.21,monitorware/cron
zstd,zstd,1.3.4,-2,926.98,1561.98,35735,2962,8.29,monitorware/cron
zstd,zstd,1.3.4,-3,841.97,1627.87,35735,2902,8.12,monitorware/cron
zstd,zstd,1.3.4,-4,361.05,1593.96,35735,2850,7.98,monitorware/cron
zstd,zstd,1.3.4,-5,324.11,1588.72,35735,2836,7.94,monitorware/cron
zstd,zstd,1.3.4,-6,230.77,2032.36,35735,2506,7.01,monitorware/cron
zstd,zstd,1.3.4,-7,144.62,2112,35735,2396,6.7,monitorware/cron
zstd,zstd,1.3.4,-8,144.38,2117.5,35735,2396,6.7,monitorware/cron
zstd,zstd,1.3.4,-9,103.61,2131.91,35735,2391,6.69,monitorware/cron
zstd,zstd,1.3.4,-10,74.32,2140.33,35735,2389,6.69,monitorware/cron
zstd,zstd,1.3.4,-11,52.02,2136.75,35735,2389,6.69,monitorware/cron
zstd,zstd,1.3.4,-12,37.28,2130.13,35735,2389,6.69,monitorware/cron
zstd,zstd,1.3.4,-13,64.71,2133.43,35735,2389,6.69,monitorware/cron
zstd,zstd,1.3.4,-14,15.62,2004.54,35735,2639,7.38,monitorware/cron
zstd,zstd,1.3.4,-15,15.5,1999.16,35735,2633,7.37,monitorware/cron
zstd,zstd,1.3.4,-16,13.51,2100.82,35735,2348,6.57,monitorware/cron
zstd,zstd,1.3.4,-17,11.6,2123.29,35735,2395,6.7,monitorware/cron
zstd,zstd,1.3.4,-18,9.87,2144.96,35735,2170,6.07,monitorware/cron
zstd,zstd,1.3.4,-19,9.86,2142.51,35735,2170,6.07,monitorware/cron
zstd,zstd,1.3.4,-20,4.99,2098.85,35735,2106,5.89,monitorware/cron
zstd,zstd,1.3.4,-21,4.98,2103.3,35735,2106,5.89,monitorware/cron
zstd,zstd,1.3.4,-22,5,2117.25,35735,2106,5.89,monitorware/cron
zstd_fast,zstd_fast,1.3.4,--5,1345.09,2570.49,35735,4518,12.64,monitorware/cron
zstd_fast,zstd_fast,1.3.4,--4,1331.21,2522.23,35735,4046,11.32,monitorware/cron
zstd_fast,zstd_fast,1.3.4,--3,1301.25,2459.56,35735,3697,10.35,monitorware/cron
zstd_fast,zstd_fast,1.3.4,--2,1192.36,2009.16,35735,3641,10.19,monitorware/cron
zstd_fast,zstd_fast,1.3.4,--1,1091.68,1865.67,35735,3545,9.92,monitorware/cron
brotli,brotli,1.0.7,-0,720.62,1292.27,14989,1598,10.66,monitorware/error_log
brotli,brotli,1.0.7,-1,890.4,1321.66,14989,1399,9.33,monitorware/error_log
brotli,brotli,1.0.7,-2,320.81,1511.6,14989,1238,8.26,monitorware/error_log
brotli,brotli,1.0.7,-3,251.54,1530.11,14989,1197,7.99,monitorware/error_log
