Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename
wflz 2015-09-16,25.20,1785.80,4227,2998,70.93,../web/corpus/canterbury/xargs.1
xpack 2016-06-02 -1,99.84,396.27,4227,1859,43.98,../web/corpus/canterbury/xargs.1
xpack 2016-06-02 -2,98.81,412.83,4227,1812,42.87,../web/corpus/canterbury/xargs.1
xpack 2016-06-02 -3,97.72,418.02,4227,1797,42.51,../web/corpus/canterbury/xargs.1
xpack 2016-06-02 -4,80.35,422.70,4227,1781,42.13,../web/corpus/canterbury/xargs.1
xpack 2016-06-02 -5,78.33,444.90,4227,1769,41.85,../web/corpus/canterbury/xargs.1
xpack 2016-06-02 -6,77.10,447.54,4227,1767,41.80,../web/corpus/canterbury/xargs.1
xpack 2016-06-02 -7,76.66,450.93,4227,1765,41.76,../web/corpus/canterbury/xargs.1
xpack 2016-06-02 -8,76.78,450.50,4227,1765,41.76,../web/corpus/canterbury/xargs.1
xpack 2016-06-02 -9,76.72,451.65,4227,1765,41.76,../web/corpus/canterbury/xargs.1
xz 5.2.3 -0,16.81,49.44,4227,1839,43.51,../web/corpus/canterbury/xargs.1
xz 5.2.3 -1,13.63,50.23,4227,1817,42.99,../web/corpus/canterbury/xargs.1
xz 5.2.3 -2,10.54,50.92,4227,1811,42.84,../web/corpus/canterbury/xargs.1
xz 5.2.3 -3,6.79,50.87,4227,1811,42.84,../web/corpus/canterbury/xargs.1
xz 5.2.3 -4,4.31,51.48,4227,1774,41.97,../web/corpus/canterbury/xargs.1
xz 5.2.3 -5,2.19,51.85,4227,1766,41.78,../web/corpus/canterbury/xargs.1
xz 5.2.3 -6,2.18,51.86,4227,1766,41.78,../web/corpus/canterbury/xargs.1
xz 5.2.3 -7,0.76,51.93,4227,1766,41.78,../web/corpus/canterbury/xargs.1
xz 5.2.3 -8,0.73,51.78,4227,1766,41.78,../web/corpus/canterbury/xargs.1
xz 5.2.3 -9,0.74,46.24,4227,1766,41.78,../web/corpus/canterbury/xargs.1
zlib 1.2.11 -1,97.98,359.93,4227,1852,43.81,../web/corpus/canterbury/xargs.1
zlib 1.2.11 -2,91.34,364.43,4227,1826,43.20,../web/corpus/canterbury/xargs.1
zlib 1.2.11 -3,87.04,367.89,4227,1814,42.91,../web/corpus/canterbury/xargs.1
zlib 1.2.11 -4,69.84,374.73,4227,1755,41.52,../web/corpus/canterbury/xargs.1
zlib 1.2.11 -5,56.36,378.63,4227,1736,41.07,../web/corpus/canterbury/xargs.1
zlib 1.2.11 -6,55.85,377.04,4227,1736,41.07,../web/corpus/canterbury/xargs.1
zlib 1.2.11 -7,55.02,377.55,4227,1736,41.07,../web/corpus/canterbury/xargs.1
zlib 1.2.11 -8,54.91,379.82,4227,1736,41.07,../web/corpus/canterbury/xargs.1
zlib 1.2.11 -9,54.99,378.19,4227,1736,41.07,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -1,243.29,482.53,4227,1900,44.95,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -2,219.93,423.80,4227,1850,43.77,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -3,198.50,443.41,4227,1804,42.68,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -4,122.54,447.11,4227,1760,41.64,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -5,103.98,450.59,4227,1746,41.31,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -6,81.54,456.33,4227,1744,41.26,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -7,79.86,459.16,4227,1743,41.23,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -8,79.61,458.36,4227,1743,41.23,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -9,36.64,458.21,4227,1742,41.21,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -10,19.35,437.53,4227,1758,41.59,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -11,17.09,440.73,4227,1739,41.14,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -12,14.21,434.07,4227,1732,40.97,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -13,13.38,436.76,4227,1730,40.93,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -14,13.08,433.18,4227,1730,40.93,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -15,13.08,422.70,4227,1730,40.93,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -16,13.06,422.70,4227,1730,40.93,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -17,13.08,422.70,4227,1730,40.93,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -18,13.07,422.70,4227,1730,40.93,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -19,13.08,422.70,4227,1730,40.93,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -20,11.61,422.70,4227,1735,41.05,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -21,11.62,422.70,4227,1735,41.05,../web/corpus/canterbury/xargs.1
zstd 1.3.4 -22,11.60,424.99,4227,1735,41.05,../web/corpus/canterbury/xargs.1
zstd_fast 1.3.4 --5,621.98,1419.41,4227,3365,79.61,../web/corpus/canterbury/xargs.1
zstd_fast 1.3.4 --4,535.40,1342.33,4227,3225,76.30,../web/corpus/canterbury/xargs.1
zstd_fast 1.3.4 --3,491.45,1166.71,4227,2943,69.62,../web/corpus/canterbury/xargs.1
zstd_fast 1.3.4 --2,422.70,1062.59,4227,2768,65.48,../web/corpus/canterbury/xargs.1
zstd_fast 1.3.4 --1,335.42,853.08,4227,2397,56.71,../web/corpus/canterbury/xargs.1
brotli 2017-12-12 -0,588.18,714.77,174449,29102,16.68,../web/corpus/monitorware/access_log
brotli 2017-12-12 -1,450.74,677.01,174449,25746,14.76,../web/corpus/monitorware/access_log
brotli 2017-12-12 -2,217.13,752.24,174449,23655,13.56,../web/corpus/monitorware/access_log
brotli 2017-12-12 -3,181.46,821.33,174449,22798,13.07,../web/corpus/monitorware/access_log
brotli 2017-12-12 -4,143.06,861.45,174449,21897,12.55,../web/corpus/monitorware/access_log
brotli 2017-12-12 -5,75.30,875.16,174449,19970,11.45,../web/corpus/monitorware/access_log
brotli 2017-12-12 -6,67.84,896.19,174449,19601,11.24,../web/corpus/monitorware/access_log
brotli 2017-12-12 -7,50.72,901.84,174449,19347,11.09,../web/corpus/monitorware/access_log
brotli 2017-12-12 -8,43.35,905.66,174449,19175,10.99,../web/corpus/monitorware/access_log
brotli 2017-12-12 -9,34.71,905.41,174449,19056,10.92,../web/corpus/monitorware/access_log
brotli 2017-12-12 -10,2.25,764.30,174449,16816,9.64,../web/corpus/monitorware/access_log
brotli 2017-12-12 -11,0.74,780.72,174449,16492,9.45,../web/corpus/monitorware/access_log
crush 1.0 -0,19.27,565.25,174449,26746,15.33,../web/corpus/monitorware/access_log
crush 1.0 -1,15.28,625.55,174449,24411,13.99,../web/corpus/monitorware/access_log
crush 1.0 -2,7.60,640.27,174449,23578,13.52,../web/corpus/monitorware/access_log
csc 2016-10-13 -1,44.63,132.60,174449,22439,12.86,../web/corpus/monitorware/access_log
csc 2016-10-13 -2,34.12,143.15,174449,21079,12.08,../web/corpus/monitorware/access_log
csc 2016-10-13 -3,25.73,134.39,174449,21986,12.60,../web/corpus/monitorware/access_log
csc 2016-10-13 -4,15.98,141.67,174449,20504,11.75,../web/corpus/monitorware/access_log
csc 2016-10-13 -5,4.97,150.87,174449,18378,10.53,../web/corpus/monitorware/access_log
density 0.14.2 -1,1242.05,1709.01,174449,104203,59.73,../web/corpus/monitorware/access_log
density 0.14.2 -2,663.42,1189.96,174449,53097,30.44,../web/corpus/monitorware/access_log
density 0.14.2 -3,378.66,401.66,174449,45247,25.94,../web/corpus/monitorware/access_log
fastlz 0.1 -1,543.65,863.80,174449,40061,22.96,../web/corpus/monitorware/access_log
fastlz 0.1 -2,544.91,871.24,174449,36751,21.07,../web/corpus/monitorware/access_log
gipfeli 2016-07-13,581.93,785.89,174449,31882,18.28,../web/corpus/monitorware/access_log
lz4 1.8.3,821.65,2839.48,174449,36729,21.05,../web/corpus/monitorware/access_log
lz4fast 1.8.3 -10,889.72,2788.37,174449,44513,25.52,../web/corpus/monitorware/access_log
lz4fast 1.8.3 -20,943.90,2828.80,174449,52742,30.23,../web/corpus/monitorware/access_log
lz4fast 1.8.3 -30,1044.57,3092.03,174449,64177,36.79,../web/corpus/monitorware/access_log
lz4fast 1.8.3 -40,1233.25,3507.43,174449,82152,47.09,../web/corpus/monitorware/access_log
lz4fast 1.8.3 -50,1319.74,3798.31,174449,90133,51.67,../web/corpus/monitorware/access_log
lz4fast 1.8.3 -60,1456.98,4157.80,174449,100164,57.42,../web/corpus/monitorware/access_log
lz4fast 1.8.3 -70,1594.87,4730.05,174449,106878,61.27,../web/corpus/monitorware/access_log
lz4fast 1.8.3 -80,1764.84,5220.68,174449,114322,65.53,../web/corpus/monitorware/access_log
lz4fast 1.8.3 -90,1981.41,5876.08,174449,123779,70.95,../web/corpus/monitorware/access_log
lz4hc 1.8.3 -1,189.85,3465.14,174449,28047,16.08,../web/corpus/monitorware/access_log
lz4hc 1.8.3 -2,189.66,3468.10,174449,28047,16.08,../web/corpus/monitorware/access_log
lz4hc 1.8.3 -3,159.74,3602.98,174449,27323,15.66,../web/corpus/monitorware/access_log
lz4hc 1.8.3 -4,133.49,3656.29,174449,26924,15.43,../web/corpus/monitorware/access_log
lz4hc 1.8.3 -5,112.54,3702.62,174449,26734,15.32,../web/corpus/monitorware/access_log
lz4hc 1.8.3 -6,95.21,3712.94,174449,26613,15.26,../web/corpus/monitorware/access_log
lz4hc 1.8.3 -7,81.80,3716.35,174449,26545,15.22,../web/corpus/monitorware/access_log
lz4hc 1.8.3 -8,71.69,3709.55,174449,26502,15.19,../web/corpus/monitorware/access_log
lz4hc 1.8.3 -9,63.64,3718.41,174449,26490,15.18,../web/corpus/monitorware/access_log
lz4hc 1.8.3 -10,36.77,3651.47,174449,26491,15.19,../web/corpus/monitorware/access_log
lz4hc 1.8.3 -11,16.39,3706.24,174449,26169,15.00,../web/corpus/monitorware/access_log
lz4hc 1.8.3 -12,19.65,3750.46,174449,26155,14.99,../web/corpus/monitorware/access_log
lzf 3.6 -0,503.35,1219.17,174449,41008,23.51,../web/corpus/monitorware/access_log
lzf 3.6 -1,533.03,1249.17,174449,39665,22.74,../web/corpus/monitorware/access_log
lzfse 2017-03-08,80.49,1385.13,174449,22822,13.08,../web/corpus/monitorware/access_log
lzg 1.0.8 -1,33.69,900.26,174449,44365,25.43,../web/corpus/monitorware/access_log
lzg 1.0.8 -2,31.43,883.19,174449,40854,23.42,../web/corpus/monitorware/access_log
lzg 1.0.8 -3,29.65,879.34,174449,37989,21.78,../web/corpus/monitorware/access_log
lzg 1.0.8 -4,27.60,901.55,174449,35264,20.21,../web/corpus/monitorware/access_log
lzg 1.0.8 -5,24.65,923.41,174449,33392,19.14,../web/corpus/monitorware/access_log
lzg 1.0.8 -6,22.27,950.18,174449,32115,18.41,../web/corpus/monitorware/access_log
lzg 1.0.8 -7,17.82,970.61,174449,31223,17.90,../web/corpus/monitorware/access_log
lzg 1.0.8 -8,15.24,976.80,174449,30990,17.76,../web/corpus/monitorware/access_log
lzg 1.0.8 -9,8.92,984.50,174449,30789,17.65,../web/corpus/monitorware/access_log
lzham 1.0 -d26 -0,12.32,287.15,174449,24083,13.81,../web/corpus/monitorware/access_log
lzham 1.0 -d26 -1,5.06,327.87,174449,20995,12.04,../web/corpus/monitorware/access_log
lzham 1.0 -d26 -2,4.53,326.51,174449,20465,11.73,../web/corpus/monitorware/access_log
lzham 1.0 -d26 -3,3.67,326.38,174449,19184,11.00,../web/corpus/monitorware/access_log
lzham 1.0 -d26 -4,2.95,326.51,174449,18988,10.88,../web/corpus/monitorware/access_log
lzjb 2010,476.61,803.34,174449,53705,30.79,../web/corpus/monitorware/access_log
lzlib 1.8 -0,62.43,103.04,174449,22650,12.98,../web/corpus/monitorware/access_log
lzlib 1.8 -1,25.89,100.74,174449,23219,13.31,../web/corpus/monitorware/access_log
lzlib 1.8 -2,22.93,102.18,174449,22459,12.87,../web/corpus/monitorware/access_log
lzlib 1.8 -3,19.43,104.34,174449,21778,12.48,../web/corpus/monitorware/access_log
lzlib 1.8 -4,14.99,107.71,174449,20827,11.94,../web/corpus/monitorware/access_log
lzlib 1.8 -5,10.15,111.36,174449,19627,11.25,../web/corpus/monitorware/access_log
lzlib 1.8 -6,6.79,114.68,174449,18136,10.40,../web/corpus/monitorware/access_log
lzlib 1.8 -7,3.94,117.53,174449,16951,9.72,../web/corpus/monitorware/access_log
lzlib 1.8 -8,2.93,118.76,174449,16564,9.50,../web/corpus/monitorware/access_log
lzlib 1.8 -9,2.70,118.78,174449,16571,9.50,../web/corpus/monitorware/access_log
lzma 16.04 -0,50.06,136.94,174449,22397,12.84,../web/corpus/monitorware/access_log
lzma 16.04 -1,50.53,154.90,174449,20729,11.88,../web/corpus/monitorware/access_log
lzma 16.04 -2,50.14,159.28,174449,20379,11.68,../web/corpus/monitorware/access_log
lzma 16.04 -3,49.61,159.33,174449,20380,11.68,../web/corpus/monitorware/access_log
lzma 16.04 -4,43.04,159.32,174449,20380,11.68,../web/corpus/monitorware/access_log
lzma 16.04 -5,4.84,164.53,174449,18526,10.62,../web/corpus/monitorware/access_log
lzma 16.04 -6,3.46,164.50,174449,18526,10.62,../web/corpus/monitorware/access_log
lzma 16.04 -7,2.52,171.65,174449,16977,9.73,../web/corpus/monitorware/access_log
lzma 16.04 -8,2.49,170.38,174449,16977,9.73,../web/corpus/monitorware/access_log
lzma 16.04 -9,2.44,170.09,174449,16977,9.73,../web/corpus/monitorware/access_log
lzmat 1.01,82.67,553.61,174449,26694,15.30,../web/corpus/monitorware/access_log
lzo1 2.09 -1,528.05,846.84,174449,40590,23.27,../web/corpus/monitorware/access_log
lzo1 2.09 -99,180.39,894.78,174449,36647,21.01,../web/corpus/monitorware/access_log
lzo1a 2.09 -1,524.15,922.01,174449,40474,23.20,../web/corpus/monitorware/access_log
lzo1a 2.09 -99,183.14,969.94,174449,36545,20.95,../web/corpus/monitorware/access_log
lzo1b 2.09 -1,523.38,1178.83,174449,35780,20.51,../web/corpus/monitorware/access_log
lzo1b 2.09 -2,513.77,1191.74,174449,35295,20.23,../web/corpus/monitorware/access_log
lzo1b 2.09 -3,493.05,1193.11,174449,35070,20.10,../web/corpus/monitorware/access_log
lzo1b 2.09 -4,469.28,1156.00,174449,35363,20.27,../web/corpus/monitorware/access_log
lzo1b 2.09 -5,462.43,1160.76,174449,34902,20.01,../web/corpus/monitorware/access_log
lzo1b 2.09 -6,430.83,1169.68,174449,34436,19.74,../web/corpus/monitorware/access_log
lzo1b 2.09 -7,357.50,1174.47,174449,34893,20.00,../web/corpus/monitorware/access_log
lzo1b 2.09 -8,330.73,1180.81,174449,34400,19.72,../web/corpus/monitorware/access_log
lzo1b 2.09 -9,259.48,1228.46,174449,32862,18.84,../web/corpus/monitorware/access_log
lzo1b 2.09 -99,208.55,1335.39,174449,29950,17.17,../web/corpus/monitorware/access_log
lzo1b 2.09 -999,35.50,1505.43,174449,26880,15.41,../web/corpus/monitorware/access_log
lzo1c 2.09 -1,565.03,1156.02,174449,38000,21.78,../web/corpus/monitorware/access_log
lzo1c 2.09 -2,536.56,1169.73,174449,37280,21.37,../web/corpus/monitorware/access_log
lzo1c 2.09 -3,519.60,1171.08,174449,36973,21.19,../web/corpus/monitorware/access_log
lzo1c 2.09 -4,444.04,1117.68,174449,36979,21.20,../web/corpus/monitorware/access_log
lzo1c 2.09 -5,446.00,1120.79,174449,36620,20.99,../web/corpus/monitorware/access_log
lzo1c 2.09 -6,424.30,1121.39,174449,36272,20.79,../web/corpus/monitorware/access_log
lzo1c 2.09 -7,334.58,1124.32,174449,36690,21.03,../web/corpus/monitorware/access_log
lzo1c 2.09 -8,316.87,1137.42,174449,36039,20.66,../web/corpus/monitorware/access_log
lzo1c 2.09 -9,245.96,1177.79,174449,34547,19.80,../web/corpus/monitorware/access_log
lzo1c 2.09 -99,201.46,1249.80,174449,32341,18.54,../web/corpus/monitorware/access_log
lzo1c 2.09 -999,52.63,1411.31,174449,29203,16.74,../web/corpus/monitorware/access_log
lzo1f 2.09 -1,516.06,1145.12,174449,38560,22.10,../web/corpus/monitorware/access_log
lzo1f 2.09 -999,51.10,1334.04,174449,29361,16.83,../web/corpus/monitorware/access_log
lzo1x 2.09 -1,868.38,1081.56,174449,38552,22.10,../web/corpus/monitorware/access_log
lzo1x 2.09 -11,872.12,1067.42,174449,40138,23.01,../web/corpus/monitorware/access_log
lzo1x 2.09 -12,881.69,1071.27,174449,39256,22.50,../web/corpus/monitorware/access_log
lzo1x 2.09 -15,883.02,1077.96,174449,38802,22.24,../web/corpus/monitorware/access_log
lzo1x 2.09 -999,15.95,1357.01,174449,26598,15.25,../web/corpus/monitorware/access_log
lzo1y 2.09 -1,869.77,1065.63,174449,38486,22.06,../web/corpus/monitorware/access_log
lzo1y 2.09 -999,16.08,1360.12,174449,26670,15.29,../web/corpus/monitorware/access_log
lzo1z 2.09 -999,15.87,1342.95,174449,26611,15.25,../web/corpus/monitorware/access_log
lzo2a 2.09 -999,56.36,862.08,174449,30647,17.57,../web/corpus/monitorware/access_log
lzrw 15-Jul-1991 -1,457.39,761.22,174449,53197,30.49,../web/corpus/monitorware/access_log
lzrw 15-Jul-1991 -2,480.08,860.33,174449,50750,29.09,../web/corpus/monitorware/access_log
lzrw 15-Jul-1991 -3,495.97,913.26,174449,42224,24.20,../web/corpus/monitorware/access_log
lzrw 15-Jul-1991 -4,528.54,837.19,174449,40389,23.15,../web/corpus/monitorware/access_log
lzrw 15-Jul-1991 -5,218.34,967.22,174449,36261,20.79,../web/corpus/monitorware/access_log
lzvn 2017-03-08,78.04,1604.66,174449,30434,17.45,../web/corpus/monitorware/access_log
quicklz 1.5.0 -1,676.86,1096.42,174449,31867,18.27,../web/corpus/monitorware/access_log
quicklz 1.5.0 -2,409.39,1264.48,174449,28859,16.54,../web/corpus/monitorware/access_log
quicklz 1.5.0 -3,105.49,1678.22,174449,28530,16.35,../web/corpus/monitorware/access_log
shrinker 0.1,656.88,1956.85,174449,34709,19.90,../web/corpus/monitorware/access_log
slz_deflate 1.0.0 -1,540.66,609.74,174449,36510,20.93,../web/corpus/monitorware/access_log
slz_deflate 1.0.0 -2,535.50,625.84,174449,34193,19.60,../web/corpus/monitorware/access_log
slz_deflate 1.0.0 -3,528.29,628.85,174449,33728,19.33,../web/corpus/monitorware/access_log
slz_gzip 1.0.0 -1,438.60,509.33,174449,36516,20.93,../web/corpus/monitorware/access_log
slz_gzip 1.0.0 -2,434.50,520.88,174449,34199,19.60,../web/corpus/monitorware/access_log
slz_gzip 1.0.0 -3,428.90,523.64,174449,33734,19.34,../web/corpus/monitorware/access_log
slz_zlib 1.0.0 -1,383.33,417.91,174449,36528,20.94,../web/corpus/monitorware/access_log
slz_zlib 1.0.0 -2,380.96,425.54,174449,34211,19.61,../web/corpus/monitorware/access_log
slz_zlib 1.0.0 -3,376.72,427.01,174449,33746,19.34,../web/corpus/monitorware/access_log
snappy 1.1.4,686.55,2153.40,174449,37563,21.53,../web/corpus/monitorware/access_log
wflz 2015-09-16,390.78,1509.05,174449,40919,23.46,../web/corpus/monitorware/access_log
xpack 2016-06-02 -1,232.29,1064.51,174449,25598,14.67,../web/corpus/monitorware/access_log
xpack 2016-06-02 -2,207.14,1076.65,174449,24442,14.01,../web/corpus/monitorware/access_log
xpack 2016-06-02 -3,188.89,1184.17,174449,22973,13.17,../web/corpus/monitorware/access_log
xpack 2016-06-02 -4,174.59,1097.40,174449,23055,13.22,../web/corpus/monitorware/access_log
xpack 2016-06-02 -5,147.96,1229.95,174449,21523,12.34,../web/corpus/monitorware/access_log
xpack 2016-06-02 -6,108.06,1239.62,174449,20493,11.75,../web/corpus/monitorware/access_log
xpack 2016-06-02 -7,81.28,1268.07,174449,20189,11.57,../web/corpus/monitorware/access_log
xpack 2016-06-02 -8,62.92,1279.82,174449,20005,11.47,../web/corpus/monitorware/access_log
xpack 2016-06-02 -9,49.14,1288.88,174449,19873,11.39,../web/corpus/monitorware/access_log
xz 5.2.3 -0,46.65,144.99,174449,21274,12.19,../web/corpus/monitorware/access_log
xz 5.2.3 -1,40.76,154.22,174449,20274,11.62,../web/corpus/monitorware/access_log
xz 5.2.3 -2,34.43,159.65,174449,19647,11.26,../web/corpus/monitorware/access_log
xz 5.2.3 -3,27.80,162.09,174449,19409,11.13,../web/corpus/monitorware/access_log
xz 5.2.3 -4,13.30,152.78,174449,20207,11.58,../web/corpus/monitorware/access_log
xz 5.2.3 -5,8.42,158.50,174449,18543,10.63,../web/corpus/monitorware/access_log
xz 5.2.3 -6,4.87,163.76,174449,16994,9.74,../web/corpus/monitorware/access_log
xz 5.2.3 -7,3.47,163.80,174449,16994,9.74,../web/corpus/monitorware/access_log
xz 5.2.3 -8,3.32,163.93,174449,16994,9.74,../web/corpus/monitorware/access_log
xz 5.2.3 -9,3.32,155.98,174449,16994,9.74,../web/corpus/monitorware/access_log
zlib 1.2.11 -1,185.72,514.35,174449,28455,16.31,../web/corpus/monitorware/access_log
zlib 1.2.11 -2,179.07,537.89,174449,27091,15.53,../web/corpus/monitorware/access_log
zlib 1.2.11 -3,160.74,555.09,174449,26028,14.92,../web/corpus/monitorware/access_log
zlib 1.2.11 -4,116.14,560.96,174449,24333,13.95,../web/corpus/monitorware/access_log
zlib 1.2.11 -5,97.72,583.58,174449,22803,13.07,../web/corpus/monitorware/access_log
zlib 1.2.11 -6,74.14,595.64,174449,22256,12.76,../web/corpus/monitorware/access_log
zlib 1.2.11 -7,61.29,598.07,174449,21823,12.51,../web/corpus/monitorware/access_log
zlib 1.2.11 -8,36.34,606.13,174449,21170,12.14,../web/corpus/monitorware/access_log
zlib 1.2.11 -9,35.44,606.49,174449,21168,12.13,../web/corpus/monitorware/access_log
zstd 1.3.4 -1,469.80,1122.15,174449,24254,13.90,../web/corpus/monitorware/access_log
zstd 1.3.4 -2,411.14,1095.22,174449,23933,13.72,../web/corpus/monitorware/access_log
zstd 1.3.4 -3,418.07,1095.49,174449,23982,13.75,../web/corpus/monitorware/access_log
zstd 1.3.4 -4,231.81,1103.96,174449,23295,13.35,../web/corpus/monitorware/access_log
zstd 1.3.4 -5,185.21,1179.15,174449,21608,12.39,../web/corpus/monitorware/access_log
zstd 1.3.4 -6,145.08,1281.48,174449,20751,11.90,../web/corpus/monitorware/access_log
zstd 1.3.4 -7,115.59,1282.48,174449,20445,11.72,../web/corpus/monitorware/access_log
zstd 1.3.4 -8,90.00,1339.59,174449,19861,11.38,../web/corpus/monitorware/access_log
zstd 1.3.4 -9,70.55,1370.62,174449,19627,11.25,../web/corpus/monitorware/access_log
zstd 1.3.4 -10,53.78,1391.35,174449,19459,11.15,../web/corpus/monitorware/access_log
zstd 1.3.4 -11,53.32,1391.75,174449,19440,11.14,../web/corpus/monitorware/access_log
zstd 1.3.4 -12,33.00,1422.15,174449,19076,10.94,../web/corpus/monitorware/access_log
zstd 1.3.4 -13,23.18,1432.78,174449,19032,10.91,../web/corpus/monitorware/access_log
zstd 1.3.4 -14,13.37,1330.54,174449,20216,11.59,../web/corpus/monitorware/access_log
zstd 1.3.4 -15,12.70,1278.45,174449,20546,11.78,../web/corpus/monitorware/access_log
zstd 1.3.4 -16,9.78,1346.07,174449,19558,11.21,../web/corpus/monitorware/access_log
zstd 1.3.4 -17,6.46,1414.91,174449,18400,10.55,../web/corpus/monitorware/access_log
zstd 1.3.4 -18,5.84,1430.03,174449,18208,10.44,../web/corpus/monitorware/access_log
zstd 1.3.4 -19,5.83,1430.33,174449,18207,10.44,../web/corpus/monitorware/access_log
zstd 1.3.4 -20,3.85,1449.31,174449,18121,10.39,../web/corpus/monitorware/access_log
zstd 1.3.4 -21,3.84,1449.54,174449,18121,10.39,../web/corpus/monitorware/access_log
zstd 1.3.4 -22,3.85,1448.98,174449,18121,10.39,../web/corpus/monitorware/access_log
zstd_fast 1.3.4 --5,587.15,1275.41,174449,35493,20.35,../web/corpus/monitorware/access_log
zstd_fast 1.3.4 --4,579.74,1269.84,174449,33733,19.34,../web/corpus/monitorware/access_log
zstd_fast 1.3.4 --3,562.77,1266.15,174449,31376,17.99,../web/corpus/monitorware/access_log
zstd_fast 1.3.4 --2,529.16,1235.70,174449,30714,17.61,../web/corpus/monitorware/access_log
zstd_fast 1.3.4 --1,487.80,1206.58,174449,28113,16.12,../web/corpus/monitorware/access_log
brotli 2017-12-12 -0,952.32,1139.22,35735,4075,11.40,../web/corpus/monitorware/cron
brotli 2017-12-12 -1,830.89,1208.82,35735,3039,8.50,../web/corpus/monitorware/cron
brotli 2017-12-12 -2,292.75,1462.75,35735,2833,7.93,../web/corpus/monitorware/cron
brotli 2017-12-12 -3,227.96,1538.05,35735,2698,7.55,../web/corpus/monitorware/cron
brotli 2017-12-12 -4,170.85,1612.30,35735,2594,7.26,../web/corpus/monitorware/cron
brotli 2017-12-12 -5,100.47,1645.11,35735,2327,6.51,../web/corpus/monitorware/cron
brotli 2017-12-12 -6,87.91,1664.49,35735,2315,6.48,../web/corpus/monitorware/cron
brotli 2017-12-12 -7,66.35,1661.32,35735,2310,6.46,../web/corpus/monitorware/cron
brotli 2017-12-12 -8,55.27,1659.47,35735,2310,6.46,../web/corpus/monitorware/cron
brotli 2017-12-12 -9,45.32,1654.78,35735,2306,6.45,../web/corpus/monitorware/cron
brotli 2017-12-12 -10,2.50,1361.02,35735,2049,5.73,../web/corpus/monitorware/cron
brotli 2017-12-12 -11,0.73,1322.73,35735,1890,5.29,../web/corpus/monitorware/cron
crush 1.0 -0,4.77,1125.90,35735,3677,10.29,../web/corpus/monitorware/cron
crush 1.0 -1,4.69,1213.66,35735,3507,9.81,../web/corpus/monitorware/cron
crush 1.0 -2,3.95,1357.04,35735,3388,9.48,../web/corpus/monitorware/cron
csc 2016-10-13 -1,53.31,213.90,35735,2576,7.21,../web/corpus/monitorware/cron
